"","Cast.Ballot","Represented","Close.To.Party","Contacted","log.Magnitude","Age","Age.Squared.by.100","Male","Education","Married","Union.Member","Household.Income","Rural","Small.Town","Suburb","White.Collar","Worker","Hakka","MinNan","Mainlander"
"61259",0,0,0,1,1.94591014905531,21,4.41,1,7,0,0,1,1,0,0,NA,NA,0,0,1
"61260",1,0,0,1,2.19722457733622,48,23.04,1,3,1,1,NA,0,1,0,1,0,0,1,0
"61261",1,NA,0,1,2.30258509299405,39,15.21,0,5,1,0,2,1,0,0,NA,NA,0,1,0
"61262",1,1,1,0,2.30258509299405,24,5.76,1,6,1,0,5,1,0,0,1,0,0,1,0
"61263",1,0,0,1,0,38,14.44,1,8,1,0,NA,0,0,1,1,0,0,1,0
"61264",1,0,1,0,2.56494935746154,31,9.61,0,8,1,0,NA,0,0,1,1,0,0,1,0
"61265",1,0,0,0,2.56494935746154,41,16.81,1,8,1,1,2,0,0,1,1,0,0,0,1
"61266",1,0,0,1,1.38629436111989,30,9,1,6,0,0,1,0,1,0,NA,NA,0,1,0
"61267",1,1,0,1,2.39789527279837,35,12.25,0,6,1,NA,1,1,0,0,1,0,0,1,0
"61268",1,1,1,1,1.38629436111989,37,13.69,0,5,1,0,1,0,1,0,0,1,0,1,0
"61269",1,0,0,0,2.19722457733622,30,9,1,5,1,1,2,0,0,1,0,1,0,1,0
"61270",1,0,1,0,1.70474809223843,46,21.16,0,3,1,1,2,0,0,0,0,1,0,1,0
"61271",1,1,1,1,1.70474809223843,69,47.61,1,1,1,1,NA,0,0,0,0,1,0,1,0
"61272",1,NA,0,0,1.38629436111989,22,4.84,0,7,0,0,NA,0,1,0,NA,NA,0,1,0
"61273",1,1,1,1,1.09861228866811,76,57.76,1,7,1,0,5,0,0,1,NA,NA,0,0,1
"61274",0,1,1,1,2.07944154167984,43,18.49,0,5,1,0,3,1,0,0,0,1,1,0,0
"61275",1,0,0,NA,2.56494935746154,42,17.64,1,8,1,1,2,0,0,1,1,0,1,0,0
"61276",1,1,0,1,2.56494935746154,44,19.36,0,5,1,0,3,0,0,1,0,1,1,0,0
"61277",1,0,1,0,2.56494935746154,22,4.84,1,7,0,0,NA,0,0,1,NA,NA,1,0,0
"61278",1,NA,0,1,2.56494935746154,70,49,1,3,1,0,NA,0,0,1,0,0,1,0,0
"61279",0,0,0,1,2.56494935746154,29,8.41,1,7,1,0,3,0,0,1,1,0,0,1,0
"61280",1,NA,0,1,1.70474809223843,62,38.44,1,3,1,1,NA,0,0,0,0,1,0,1,0
"61281",1,0,0,1,2.30258509299405,30,9,0,5,1,1,1,0,0,0,1,0,0,1,0
"61282",1,0,1,1,1.09861228866811,44,19.36,1,3,1,1,2,0,0,1,0,1,0,1,0
"61283",0,1,0,0,1.94591014905531,22,4.84,1,6,0,0,NA,1,0,0,NA,NA,1,0,0
"61284",1,0,1,1,1.09861228866811,72,51.84,1,6,1,0,2,0,0,1,NA,NA,0,0,1
"61285",1,1,1,1,1.94591014905531,74,54.76,1,5,0,0,1,1,0,0,NA,NA,0,0,1
"61286",1,0,0,0,1.94591014905531,71,50.41,1,5,1,0,NA,1,0,0,NA,NA,1,0,0
"61287",0,1,1,0,1.94591014905531,64,40.96,0,3,1,0,NA,1,0,0,1,0,0,1,0
"61288",1,NA,1,1,1.94591014905531,73,53.29,1,5,1,0,NA,1,0,0,NA,NA,0,0,1
"61289",1,0,0,1,1.94591014905531,77,59.29,1,3,1,0,NA,1,0,0,NA,NA,1,0,0
"61290",1,NA,1,1,1.94591014905531,39,15.21,1,6,1,0,1,1,0,0,0,1,1,0,0
"61291",0,1,1,1,1.94591014905531,38,14.44,0,6,1,0,2,1,0,0,NA,NA,1,0,0
"61292",1,1,1,1,1.94591014905531,70,49,1,8,1,0,2,1,0,0,NA,NA,0,0,1
"61293",1,1,1,1,2.19722457733622,43,18.49,0,3,1,0,NA,0,0,1,1,0,0,1,0
"61294",1,1,1,1,2.07944154167984,37,13.69,1,8,0,0,3,0,0,1,1,0,0,0,1
"61295",1,0,0,1,2.19722457733622,32,10.24,1,7,0,0,3,0,0,1,1,0,0,1,0
"61296",1,1,1,1,1.09861228866811,52,27.04,1,6,1,1,3,0,0,1,1,0,0,1,0
"61297",1,0,0,1,2.19722457733622,37,13.69,0,5,1,0,1,0,0,1,1,0,0,0,0
"61298",1,1,1,1,2.19722457733622,28,7.84,0,7,0,1,5,0,0,1,1,0,0,0,1
"61299",1,1,1,1,1.94591014905531,61,37.21,0,2,1,0,NA,0,0,1,NA,NA,0,1,0
"61300",1,0,0,1,1.79175946922805,56,31.36,1,5,1,0,2,0,0,1,1,0,0,1,0
"61301",1,NA,0,1,2.19722457733622,31,9.61,1,6,1,NA,5,0,0,1,0,1,0,1,0
"61302",1,NA,1,1,2.19722457733622,42,17.64,0,6,1,0,4,0,0,1,0,1,0,1,0
"61303",0,0,0,1,2.07944154167984,39,15.21,0,3,1,0,NA,1,0,0,1,0,0,1,0
"61304",1,1,1,1,2.07944154167984,54,29.16,1,6,1,1,5,1,0,0,0,1,0,1,0
"61305",1,1,1,1,2.07944154167984,38,14.44,0,5,1,1,NA,1,0,0,1,0,0,1,0
"61306",1,0,0,1,2.07944154167984,41,16.81,1,6,1,0,2,1,0,0,0,1,0,1,0
"61307",1,0,0,1,2.07944154167984,42,17.64,0,8,1,0,4,1,0,0,1,0,0,1,0
"61308",1,1,1,1,2.07944154167984,71,50.41,1,5,1,0,NA,1,0,0,NA,NA,0,1,0
"61309",1,1,1,1,2.07944154167984,23,5.29,1,6,0,0,NA,1,0,0,0,1,0,1,0
"61310",1,0,0,1,2.07944154167984,30,9,1,7,0,0,3,1,0,0,1,0,0,1,0
"61311",0,1,0,0,2.30258509299405,35,12.25,0,8,0,0,2,0,0,0,1,0,0,0,1
"61312",1,0,0,0,2.19722457733622,34,11.56,1,7,1,1,3,0,0,1,0,1,0,0,1
"61313",1,0,0,1,2.39789527279837,59,34.81,0,1,1,0,5,1,0,0,0,1,0,1,0
"61314",1,1,1,0,1.94591014905531,32,10.24,0,6,1,0,3,0,0,1,1,0,0,1,0
"61315",1,0,0,0,2.07944154167984,67,44.89,1,1,1,0,NA,1,0,0,NA,NA,0,1,0
"61316",1,0,0,1,2.07944154167984,86,73.96,0,1,1,0,NA,1,0,0,NA,NA,0,1,0
"61317",1,1,1,1,1.38629436111989,64,40.96,0,5,1,0,1,0,0,1,NA,NA,0,1,0
"61318",1,0,1,1,2.56494935746154,33,10.89,1,6,0,1,NA,0,0,1,0,1,0,1,0
"61319",1,NA,1,0,2.56494935746154,46,21.16,0,2,1,0,NA,0,0,1,0,1,0,1,0
"61320",1,NA,1,1,1.79175946922805,25,6.25,1,5,0,0,2,0,0,1,0,1,0,1,0
"61321",1,1,1,1,2.56494935746154,49,24.01,1,6,1,1,3,0,0,1,1,0,0,1,0
"61322",1,0,0,1,2.56494935746154,27,7.29,1,8,0,0,4,0,0,1,1,0,1,0,0
"61323",0,1,0,0,2.56494935746154,27,7.29,1,8,0,0,NA,0,0,1,0,1,0,0,1
"61324",1,0,0,0,2.07944154167984,70,49,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"61325",0,1,NA,1,2.56494935746154,80,64,0,2,1,0,NA,0,0,1,NA,NA,1,0,0
"61326",0,0,0,1,2.56494935746154,64,40.96,0,1,0,0,4,0,0,1,1,0,1,0,0
"61327",1,0,0,1,2.56494935746154,40,16,0,5,1,0,2,0,0,1,0,1,1,0,0
"61328",1,0,0,1,1.70474809223843,39,15.21,0,6,1,0,2,0,0,0,NA,NA,1,0,0
"61329",1,1,1,1,2.56494935746154,34,11.56,0,6,0,1,4,0,0,1,1,0,0,0,1
"61330",1,0,0,1,2.56494935746154,23,5.29,0,6,1,0,1,0,0,1,0,1,0,1,0
"61331",1,0,1,1,2.56494935746154,54,29.16,1,7,1,0,4,0,0,1,0,1,1,0,0
"61332",1,1,1,0,1.70474809223843,24,5.76,0,6,1,0,NA,0,0,0,1,0,0,1,0
"61333",1,0,0,0,1.70474809223843,45,20.25,0,6,1,0,NA,0,0,0,1,0,0,1,0
"61334",1,0,0,1,1.70474809223843,35,12.25,0,6,1,0,3,0,0,0,1,0,0,0,1
"61335",1,1,0,1,0,24,5.76,0,6,0,1,5,0,0,1,1,0,0,1,0
"61336",1,NA,0,0,1.09861228866811,28,7.84,0,6,0,0,NA,1,0,0,0,1,1,0,0
"61337",0,0,0,1,2.19722457733622,24,5.76,1,8,0,0,NA,0,0,1,1,0,0,1,0
"61338",1,0,0,1,2.30258509299405,28,7.84,0,8,1,1,4,0,0,0,1,0,0,1,0
"61339",1,1,NA,0,2.30258509299405,87,75.69,1,8,1,0,1,0,0,0,NA,NA,0,1,0
"61340",1,1,1,1,2.30258509299405,35,12.25,1,8,0,1,5,0,0,0,1,0,0,0,0
"61341",1,1,1,1,1.70474809223843,44,19.36,1,7,1,0,4,0,0,0,1,0,0,1,0
"61342",1,0,0,0,1.94591014905531,32,10.24,0,8,1,0,1,0,0,1,1,0,0,1,0
"61343",1,1,1,1,1.38629436111989,78,60.84,1,1,1,0,NA,0,1,0,NA,NA,1,0,0
"61344",1,1,0,1,1.70474809223843,47,22.09,0,6,1,0,3,0,0,0,1,0,0,0,1
"61345",0,0,0,1,2.19722457733622,49,24.01,0,6,1,0,3,0,0,1,NA,NA,0,1,0
"61346",1,0,0,0,1.79175946922805,80,64,1,1,0,0,NA,1,0,0,NA,NA,0,1,0
"61347",0,0,0,0,1.38629436111989,23,5.29,0,7,0,0,NA,0,1,0,1,0,0,1,0
"61348",1,1,1,0,2.30258509299405,74,54.76,0,3,1,0,4,0,0,0,NA,NA,0,1,0
"61349",1,0,1,1,1.94591014905531,66,43.56,1,8,1,0,5,0,0,1,1,0,0,0,1
"61350",1,0,1,1,1.94591014905531,30,9,0,8,0,0,5,0,0,1,1,0,0,0,1
"61351",1,NA,0,1,1.94591014905531,43,18.49,0,7,1,0,4,0,0,1,1,0,1,0,0
"61352",1,0,1,0,2.07944154167984,42,17.64,0,3,1,0,1,1,0,0,0,1,0,1,0
"61353",1,1,1,0,0,83,68.89,1,6,1,0,1,0,0,1,NA,NA,0,0,1
"61354",1,1,1,1,2.30258509299405,49,24.01,1,7,1,1,NA,0,0,0,1,0,0,1,0
"61355",1,1,0,1,1.38629436111989,57,32.49,1,3,1,1,NA,1,0,0,0,1,0,1,0
"61356",1,1,1,1,2.07944154167984,51,26.01,0,5,1,0,NA,1,0,0,NA,NA,0,1,0
"61357",1,0,0,1,0,36,12.96,1,6,1,0,1,0,0,1,NA,NA,0,0,1
"61358",1,0,0,0,2.30258509299405,40,16,1,8,1,0,3,0,0,0,1,0,0,1,0
"61359",0,0,NA,1,2.19722457733622,24,5.76,1,7,0,1,5,0,0,1,1,0,0,1,0
"61360",0,1,1,0,1.09861228866811,34,11.56,1,6,1,0,2,1,0,0,0,1,0,0,1
"61361",1,1,1,1,1.09861228866811,45,20.25,0,5,1,0,4,1,0,0,0,1,1,0,0
"61362",1,0,0,1,1.09861228866811,30,9,1,6,1,1,5,1,0,0,1,0,0,1,0
"61363",1,NA,0,0,1.70474809223843,48,23.04,0,3,1,1,NA,0,0,0,NA,NA,0,1,0
"61364",0,0,1,1,1.09861228866811,22,4.84,1,6,0,0,NA,1,0,0,0,1,0,0,1
"61365",1,1,0,NA,1.09861228866811,47,22.09,0,1,1,1,1,1,0,0,1,0,0,0,0
"61366",1,1,1,0,1.09861228866811,72,51.84,1,3,1,0,1,1,0,0,1,0,0,0,1
"61367",1,0,0,1,1.09861228866811,61,37.21,1,6,1,1,2,1,0,0,1,0,1,0,0
